id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
ymn9hmvkmc,2011-11-22,2011-11-22 06:45:59,2011-11-24,MALE,48.0,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
0mksly52it,2013-06-20,2013-06-20 21:30:50,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
r0p0o614sq,2014-05-12,2014-05-12 18:19:59,,MALE,29.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
8dmyo0bd2l,2013-06-19,2013-06-19 00:35:45,,MALE,26.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
5x13793lc9,2013-04-07,2013-04-07 17:57:54,,FEMALE,77.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
30vgylg36f,2012-09-25,2012-09-25 02:04:42,2013-07-11,FEMALE,54.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,IT
uict3shd73,2013-11-18,2013-11-18 02:02:29,,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
pfm3auptcz,2014-01-12,2014-01-12 22:26:52,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
u6x9piakc3,2013-07-11,2013-07-11 01:55:10,2013-09-15,MALE,31.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
y1p1759aov,2012-07-06,2012-07-06 23:31:49,2012-08-24,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
tzm47jqav8,2013-12-28,2013-12-28 23:17:07,2013-12-30,MALE,36.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
uv5dktlu7j,2013-04-09,2013-04-09 03:59:44,2013-04-21,MALE,41.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,FR
vxwr9hx7jl,2014-01-21,2014-01-21 07:03:27,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
01drq4idmn,2012-11-09,2012-11-09 00:29:16,2012-11-10,FEMALE,40.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
m9fb1osysg,2013-06-06,2013-06-06 17:59:07,,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
y24ie84152,2013-05-28,2013-05-28 20:22:41,,FEMALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
isctesvxot,2014-03-16,2014-03-16 00:49:19,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
ky8zxf9xsi,2013-09-07,2013-09-07 21:20:00,2013-09-08,MALE,22.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
81y0y2yndm,2013-07-18,2013-07-18 19:38:49,,FEMALE,44.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF
7kc7mk52d6,2014-05-23,2014-05-23 21:53:35,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
kz5oo7oxcp,2012-05-03,2012-05-03 06:34:49,2012-12-11,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
oyiyhlndij,2013-09-23,2013-09-23 05:36:34,,FEMALE,23.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
6osikxlo5h,2014-03-26,2014-03-26 00:08:39,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
jvt3h2m3ir,2011-07-18,2011-07-18 17:31:35,2011-08-09,FEMALE,42.0,basic,0,en,seo,google,omg,Web,Windows Desktop,Chrome,US
gwivsqzsv0,2014-05-05,2014-05-05 16:58:53,2014-05-20,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,other
1dfioyxkyi,2014-02-14,2014-02-14 23:35:50,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
xdyhzsg6u6,2014-04-28,2014-04-28 20:23:42,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
6gat0mbqss,2014-02-07,2014-02-07 22:14:17,2014-02-10,-unknown-,43.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
tc8fmamzcd,2012-01-08,2012-01-08 17:15:22,,FEMALE,39.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
7cc3typsuk,2012-04-22,2012-04-22 15:46:09,,MALE,44.0,facebook,0,en,other,craigslist,tracked-other,Web,Windows Desktop,Chrome,NDF
0jgj9njb0y,2013-07-22,2013-07-22 21:26:27,2013-10-16,FEMALE,38.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
7dx1d80r2k,2014-03-24,2014-03-24 05:33:09,,FEMALE,42.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
1bhwk0d8i8,2013-06-20,2013-06-20 15:59:28,,MALE,52.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
vvgbk9pnzy,2013-02-09,2013-02-09 21:50:42,2013-02-09,FEMALE,34.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
wk5zwpaiaw,2013-11-25,2013-11-25 04:52:55,2013-12-08,MALE,47.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
lr1gxujetn,2014-01-28,2014-01-28 20:18:31,2014-05-10,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
79sagm86mt,2013-03-20,2013-03-20 18:16:11,2013-09-29,MALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
z7hzdb6od1,2013-10-23,2013-10-23 17:26:21,2013-10-23,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
b2mbb1twrm,2014-03-23,2014-03-23 18:44:39,2014-04-02,-unknown-,33.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,FR
jije8rmisy,2013-09-17,2013-09-17 23:51:01,,FEMALE,58.0,basic,0,en,content,google,omg,Web,Windows Desktop,IE,NDF
o4xwfcaxel,2013-11-28,2013-11-28 03:48:56,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
is7a11hxhq,2012-08-12,2012-08-12 08:17:34,,FEMALE,35.0,basic,3,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
mzf2cdkzbi,2012-08-31,2012-08-31 17:39:00,2013-06-23,FEMALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
y13joftvp2,2013-05-28,2013-05-28 23:01:38,2013-05-30,MALE,28.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US
6velbxv9xi,2012-10-09,2012-10-09 06:31:38,2012-10-09,MALE,33.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
73p101uxci,2013-09-21,2013-09-21 15:54:39,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
zpky1b57zy,2012-06-26,2012-06-26 11:32:50,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
gy774jhd0e,2012-02-11,2012-02-11 05:43:55,,FEMALE,51.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
lnpodlofw7,2014-03-06,2014-03-06 18:36:23,2014-03-06,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
sxysay38ss,2014-03-27,2014-03-27 23:27:57,2014-03-29,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
wxhdl71vfe,2013-11-26,2013-11-26 02:34:50,,FEMALE,37.0,facebook,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF
gigfnge83o,2013-07-03,2013-07-03 12:54:39,,MALE,41.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
6w7ft5qrvw,2012-10-17,2012-10-17 19:14:25,2012-10-18,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
fhvbdg8bje,2013-06-14,2013-06-14 06:40:32,2014-02-21,FEMALE,24.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
qeapfombtf,2014-04-23,2014-04-23 02:37:25,,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
bnbju2kjba,2014-03-21,2014-03-21 17:29:25,2014-05-01,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
s40c1waqa5,2011-12-13,2011-12-13 22:33:16,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
agps4uaqgo,2013-06-19,2013-06-19 16:25:12,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
lraep15zon,2014-06-25,2014-06-25 20:53:01,2014-10-07,FEMALE,32.0,basic,0,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,other
ct7a5snzpu,2013-04-02,2013-04-02 18:51:46,,FEMALE,65.0,basic,0,en,other,facebook-open-graph,tracked-other,Web,Mac Desktop,Firefox,NDF
15c5acmhua,2013-03-15,2013-03-15 06:07:56,,FEMALE,45.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
uv83p9xrcf,2013-04-29,2013-04-29 15:41:52,,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
w6vj5flk9i,2012-08-29,2012-08-29 22:07:59,2012-09-17,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
m3x1u2mntl,2013-07-17,2013-07-17 00:10:01,,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
nw8xho5qnb,2012-11-23,2012-11-23 16:42:26,2012-11-24,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
cv2g26aqpu,2014-02-01,2014-02-01 05:44:12,,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,NDF
ukc2gijtat,2013-02-06,2013-02-06 22:29:47,2013-02-11,-unknown-,,basic,0,en,seo,bing,linked,Web,Windows Desktop,IE,other
e6hquzkqbf,2013-04-14,2013-04-14 06:27:42,,FEMALE,66.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
g6gmtg6936,2013-07-03,2013-07-03 15:35:51,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
gab6cp4joq,2013-12-21,2013-12-21 08:15:32,2013-12-22,FEMALE,26.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
v4ulps3dls,2013-11-26,2013-11-26 20:46:30,2014-02-27,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
jrznjepbge,2013-04-16,2013-04-16 05:23:30,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
o1b9davtzr,2013-10-10,2013-10-10 13:37:07,,MALE,53.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
ldre8kfuur,2012-06-25,2012-06-25 21:50:34,,-unknown-,,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
ekpb350mgu,2014-05-29,2014-05-29 00:20:10,,FEMALE,26.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
nn2jlpilrl,2013-10-18,2013-10-18 18:13:01,2014-06-05,FEMALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
3do5yhwrmw,2013-10-23,2013-10-23 02:09:39,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
t1p8711lep,2013-10-17,2013-10-17 13:56:20,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
imlifkzmw7,2013-04-26,2013-04-26 21:23:56,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
0hh9dvmmyh,2012-08-28,2012-08-28 05:34:39,2013-05-15,FEMALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
w5ucj0wxnp,2012-03-23,2012-03-23 06:07:01,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
pdqtw9taqq,2013-06-21,2013-06-21 00:28:24,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
nn7rfb3ts4,2012-03-11,2012-03-11 19:32:29,,FEMALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
v5inigqbwr,2013-12-09,2013-12-09 04:30:10,,FEMALE,48.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
wgmqsp1xc9,2014-02-25,2014-02-25 06:01:09,2014-02-26,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
oyf6fxjzk8,2012-04-09,2012-04-09 20:22:02,2012-05-18,MALE,2014.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
5aabvno5q6,2012-08-17,2012-08-17 22:45:19,2012-08-19,-unknown-,,basic,12,en,api,other,linked,Web,iPad,Mobile Safari,other
gsal4ws89a,2013-12-04,2013-12-04 07:10:07,,-unknown-,,basic,0,en,other,other,tracked-other,Web,iPad,Mobile Safari,NDF
khlozxga50,2013-04-01,2013-04-01 09:35:09,,MALE,34.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
78d9xm1x03,2014-04-12,2014-04-12 17:32:13,2014-10-27,-unknown-,30.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
0rj6w71vkb,2014-05-01,2014-05-01 20:30:37,,MALE,25.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
4cp4lry1z7,2013-09-24,2013-09-24 20:15:14,2013-10-01,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
5wcjt94pqi,2013-03-12,2013-03-12 03:35:13,2013-03-12,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
1j5dwrza2s,2013-05-10,2013-05-10 01:14:58,,-unknown-,,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
rtpk3yrnvo,2013-02-25,2013-02-25 14:58:42,,-unknown-,40.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
b6qoqjoaq6,2014-06-22,2014-06-22 23:04:29,2014-06-23,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
nnsnyk72tq,2012-05-31,2012-05-31 18:41:30,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
acjfp2z0c4,2011-09-19,2011-09-19 08:34:20,,FEMALE,38.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
pt1nc1vl79,2012-07-22,2012-07-22 20:10:48,,FEMALE,33.0,basic,12,en,api,other,tracked-other,Web,iPhone,Mobile Safari,NDF
1ghc8560ap,2012-06-29,2012-06-29 06:57:53,,MALE,29.0,facebook,0,en,direct,direct,linked,Web,Desktop (Other),Chrome,NDF
dfeskebqwb,2012-01-11,2012-01-11 18:20:00,2012-01-11,MALE,28.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
bkygxadeke,2012-04-18,2012-04-18 18:32:20,,FEMALE,2013.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
cujj4ih4oa,2014-03-24,2014-03-24 18:40:48,,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
zxqekjy9gm,2013-11-25,2013-11-25 15:54:34,,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
exwpg5mgl3,2013-03-13,2013-03-13 21:50:36,,MALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
dxxc9q2gtc,2012-09-19,2012-09-19 15:19:07,2012-09-21,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ejdi161w8x,2013-08-30,2013-08-30 11:40:45,,FEMALE,52.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
0dobzgy1qv,2013-06-29,2013-06-29 19:07:15,,MALE,2014.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
ovsv38onq3,2013-06-05,2013-06-05 00:15:21,2013-06-08,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
g1wosod3zg,2013-03-06,2013-03-06 22:36:16,,MALE,21.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
ejwhaq2ius,2012-12-06,2012-12-06 21:07:05,2012-12-11,MALE,57.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
w09g0awsie,2012-04-21,2012-04-21 23:13:45,,FEMALE,54.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
q2ukboqay1,2013-07-19,2013-07-19 23:28:24,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
dn8ajnt9t3,2012-06-28,2012-06-28 20:22:58,2013-02-16,FEMALE,31.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
sqb8wx91p9,2013-12-31,2013-12-31 20:30:22,,-unknown-,,basic,0,en,direct,direct,product,Web,Windows Desktop,Chrome,NDF
9ac7lo7lk6,2013-04-02,2013-04-02 00:46:50,2013-04-07,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,FR
kbb8f04fl9,2013-09-01,2013-09-01 02:12:26,,MALE,29.0,basic,24,fr,direct,direct,linked,Moweb,Windows Desktop,IE,NDF
tvvrb3v7ad,2012-03-01,2012-03-01 19:04:14,,FEMALE,33.0,facebook,3,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
rxpxenjpk2,2013-12-10,2013-12-10 02:45:11,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
2kv1lilzfe,2012-02-14,2012-02-14 03:31:10,,MALE,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
h9jcr44jcy,2014-01-02,2014-01-02 07:29:05,,FEMALE,25.0,facebook,12,en,api,other,linked,iOS,iPhone,Mobile Safari,NDF
xhhwh4012c,2014-05-16,2014-05-16 17:44:01,,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
6ldqqyqqkk,2011-09-08,2011-09-08 02:12:36,2011-09-08,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
tybrfgppu4,2012-10-26,2012-10-26 07:13:47,,MALE,,basic,0,zh,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
f6ez4c7ahz,2013-07-30,2013-07-30 01:27:34,2013-07-31,FEMALE,25.0,basic,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,Chrome,US
tgl8myp7lv,2012-03-10,2012-03-10 19:41:41,,FEMALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
xtryg9mtlh,2013-06-15,2013-06-15 16:46:54,,FEMALE,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
6ebpbibxhj,2012-03-23,2012-03-23 17:13:50,,MALE,65.0,basic,1,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
0exglp98r7,2012-10-11,2012-10-11 04:27:13,2012-10-11,MALE,38.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
udt8g92ui9,2013-01-25,2013-01-25 21:30:48,2013-01-26,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
4pe0pla0bj,2012-08-22,2012-08-22 17:23:17,2013-01-23,MALE,31.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
qko863kavx,2011-12-07,2011-12-07 04:28:57,,FEMALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
2k7lr4otkc,2011-08-06,2011-08-06 20:31:28,2011-09-01,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,GB
dtr7924l8q,2013-02-27,2013-02-27 06:29:29,2013-09-22,-unknown-,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
h5st277x4w,2012-05-07,2012-05-07 20:42:56,2012-06-06,FEMALE,36.0,basic,6,en,direct,other,untracked,iOS,Other/Unknown,-unknown-,US
jwsfifdknu,2013-02-20,2013-02-20 04:59:46,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
ewo36h4ub6,2011-10-02,2011-10-02 16:20:49,2011-10-15,-unknown-,42.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
l8jyv6yfqr,2013-04-30,2013-04-30 00:22:34,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
7mt2goyn3y,2014-03-22,2014-03-22 22:50:47,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
bssmoqxjrj,2013-03-24,2013-03-24 15:34:06,2013-03-26,-unknown-,,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
m2koir876n,2012-08-21,2012-08-21 23:41:06,2012-08-24,-unknown-,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,DE
gr793it8x1,2014-06-18,2014-06-18 02:44:25,2014-06-19,MALE,39.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
o3hovdcj99,2012-11-07,2012-11-07 05:56:35,2012-11-08,FEMALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
anlnx7b02y,2014-02-28,2014-02-28 03:14:04,2014-03-01,MALE,22.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
eesaaz2c0i,2012-04-05,2012-04-05 04:55:09,,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
3l2vorwhpt,2014-03-17,2014-03-17 07:07:02,2014-11-27,MALE,46.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US
upbznllu8z,2013-08-06,2013-08-06 19:21:30,,MALE,69.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
rr7y8foau2,2014-02-25,2014-02-25 05:59:20,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
htfqgq0et0,2013-10-25,2013-10-25 05:39:37,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
qiwv81zn2n,2014-06-12,2014-06-12 19:16:09,2014-07-02,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
g0epx7ybud,2013-08-20,2013-08-20 06:58:01,,-unknown-,,basic,0,en,remarketing,google,untracked,Web,Windows Desktop,Chrome,NDF
0gmj81s86k,2014-06-18,2014-06-18 01:36:59,2014-06-18,MALE,28.0,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
s7zwaihec6,2014-02-27,2014-02-27 22:51:42,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
ooqkb5cuqk,2012-11-24,2012-11-24 02:30:37,,FEMALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
qkt0r07g21,2012-02-01,2012-02-01 19:15:41,2012-02-02,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
ev71dr1fnh,2013-04-20,2013-04-20 20:26:52,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
zk6fnchk1y,2013-07-04,2013-07-04 04:01:18,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
ce04bn5efa,2014-04-18,2014-04-18 22:39:36,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
7qgklwfhjg,2014-01-17,2014-01-17 00:14:33,2014-01-17,-unknown-,105.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,FR
1amly3wt2r,2013-11-02,2013-11-02 22:20:42,2013-11-04,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
nygtbs1d5u,2011-11-21,2011-11-21 23:58:50,,MALE,22.0,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
9itht3fulg,2013-10-10,2013-10-10 07:03:01,2013-10-11,MALE,35.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ra03dzrcz6,2013-03-21,2013-03-21 04:39:37,,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,NDF
wf9smm868v,2011-06-08,2011-06-08 18:00:47,2011-06-08,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
58n8xx3jdj,2012-11-05,2012-11-05 04:18:38,2012-11-11,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
v6ry2y1av9,2013-10-26,2013-10-26 04:35:42,2013-10-31,FEMALE,28.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,other
ozknfyvbm5,2014-02-03,2014-02-03 05:34:39,2014-02-20,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,ES
nkf10g55ur,2012-12-24,2012-12-24 05:16:22,2012-12-25,-unknown-,42.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
xg4wkpqdv5,2013-07-30,2013-07-30 19:17:04,2013-07-30,-unknown-,,basic,0,en,seo,google,omg,Web,iPad,Mobile Safari,US
j0ukg9sm0w,2014-02-26,2014-02-26 01:15:58,,MALE,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
8hm8p3rlxp,2014-06-11,2014-06-11 14:59:55,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF
oq3jvv13pn,2013-12-12,2013-12-12 02:44:01,2014-01-26,FEMALE,33.0,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,other
7t56ox6esm,2014-04-24,2014-04-24 20:01:26,2014-05-02,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
s9l0z6n0vi,2013-04-26,2013-04-26 04:16:51,,-unknown-,,basic,0,en,other,padmapper,tracked-other,Web,Mac Desktop,Firefox,NDF
skpjzei923,2011-09-26,2011-09-26 03:40:34,2011-10-03,MALE,40.0,facebook,2,de,direct,direct,untracked,Web,Windows Desktop,IE,US
5389bkg8bq,2013-08-08,2013-08-08 19:08:00,2013-08-09,MALE,86.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US
zaoz94pz6l,2012-06-14,2012-06-14 04:56:17,,MALE,45.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
dhxuvsu0ke,2013-03-28,2013-03-28 05:55:25,,FEMALE,42.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
e5kmmy3nod,2014-04-16,2014-04-16 22:10:00,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
